PID,TEST_CYCLE,TEST_SUITE,TEST_CASE,TARGET RELEASE/BUILD,END TO END TEST NAME,OUTPUT LOCATION,ASSIGNED TEAM,WHEN TO RUN,MAIN FUNCTIONAL AREA,SUB FUNCTIONAL AREA,TOTAL RUN LOGS,RUN LOGS PASSED,RUN LOGS FAILED,RUN LOGS SKIPPED,RUN LOGS ERROR,EXECUTION RESULT,EXECUTION STATE 1,EXECUTION STATE 2,FAILURE MESSAGE 1,FAILURE MESSAGE 2,LINK TO EXECUTION ARTIFACTS 1,LINK TO EXECUTION ARTIFACTS 2,LINK TO LOGS 1,LINK TO LOGS 2
TR-20509837,2025-09-17_STEX,ComputerOnly_Tests,TC-11511,    0.16.621_AzureDeployment_az,[TC-11511] Display the system model tree in an error state when the Area model file has a syntax error,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872395.txt,Wildebeest,,Automation Object,"[Services -> GraphQL, Services]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509837\536869977,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509837\536872395,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user09)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758171364279&to=1758171502952,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user36)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758160063719&to=1758160215300
TR-20509838,2025-09-17_STEX,ComputerOnly_Tests,TC-11559,    0.16.621_AzureDeployment_az,[TC-11559] LD - Displaying an unknown instruction with parameters,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872394.txt,POD 12 - Wolf,,Ladder Diagram,"[Ladder Diagram -> Editor, Ladder Diagram]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509838\536869976,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509838\536872394,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user56)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758167378456&to=1758167539554,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user59)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758166067592&to=1758166227531
TR-20509839,2025-09-17_STEX,ComputerOnly_Tests,TC-11566,    0.16.621_AzureDeployment_az,"[TC-11566] LD - Changing between unknown, unsupported and supported instruction",https://sncstexregression1.az.ra.rockwell.com/stdouts/536872397.txt,POD 12 - Wolf,,Ladder Diagram,"[Ladder Diagram -> Editor, Ladder Diagram]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509839\536869979,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509839\536872397,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user05)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758167320603&to=1758167503622,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user56)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758151917363&to=1758152106922
TR-20509840,2025-09-17_STEX,ComputerOnly_Tests,TC-11569,    0.16.621_AzureDeployment_az,"[TC-11569] - Check errors when creating a tag in a SO, controller and AOI",https://sncstexregression1.az.ra.rockwell.com/stdouts/536872396.txt,POD 13 - Quokka,,Tag Editor,,2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509840\536869978,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509840\536872396,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user23)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758168263653&to=1758169509142,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user32)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758168442719&to=1758169714236
TR-20509841,2025-09-17_STEX,ComputerOnly_Tests,TC-11582,    0.16.621_AzureDeployment_az,[TC-11582] Associate multiple tags from different scopes in a ladder routine,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872398.txt,PTT,,Tag Editor,[DIB],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509841\536869981,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509841\536872398,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user11)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758159773437&to=1758160303922,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user02)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758183409703&to=1758183970923
TR-20509842,2025-09-17_STEX,ComputerOnly_Tests,TC-11596,    0.16.621_AzureDeployment_az,[TC-11596] Verify that user cannot add an empty commit message,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872381.txt,POD 7 - Capybara,,Project Management,"[Project Management -> Commits, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509842\536869968,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509842\536872381,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user47)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758154113270&to=1758154253673,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user40)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758182600588&to=1758182759776
TR-20509843,2025-09-17_STEX,ComputerOnly_Tests,TC-11597,    0.16.621_AzureDeployment_az,[TC-11597] Display the LD canvas in an error state when the Routine has a syntax error,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872380.txt,Wildebeest,,Automation Object,"[Services -> GraphQL, Visual Design, Services]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509843\536869967,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509843\536872380,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user60)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758168268736&to=1758168428499,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user22)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758152811701&to=1758152965661
TR-20509844,2025-09-17_STEX,ComputerOnly_Tests,TC-11642,    0.16.621_AzureDeployment_az,[TC-11642] LD - multiple JSR instructions on the same routine,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872386.txt,POD 12 - Wolf,,Ladder Diagram,"[Ladder Diagram -> Routine, Ladder Diagram]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509844\536869969,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509844\536872386,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user03)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758163055832&to=1758163361633,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user29)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758157061335&to=1758157357767
TR-20509845,2025-09-17_STEX,ComputerOnly_Tests,TC-11644,    0.16.621_AzureDeployment_az,[TC-11644] LD - adding a RET instruction from toolbox (routine in the new style),https://sncstexregression1.az.ra.rockwell.com/stdouts/536872388.txt,POD 12 - Wolf,,Ladder Diagram,"[Ladder Diagram -> Editor, Ladder Diagram -> Routine, Ladder Diagram]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509845\536869971,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509845\536872388,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user43)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758151531049&to=1758151661226,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user23)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758179278460&to=1758179390563
TR-20509846,2025-09-17_STEX,ComputerOnly_Tests,TC-11646,    0.16.621_AzureDeployment_az,[TC-11646] Create Multiples Tags from the logical model in a Ladder Routine,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872387.txt,PTT,,Tag Editor,[DIB],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509846\536869970,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509846\536872387,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user24)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758151540204&to=1758152093153,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user52)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758162133400&to=1758162704909
TR-20509847,2025-09-17_STEX,ComputerOnly_Tests,TC-11669,    0.16.621_AzureDeployment_az,[TC-11669] Verify adding different L8 controllers - Execution view,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872390.txt,POD 5 - Kraken,,Devices,"[Devices, Devices -> Controller Tasks]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509847\536869973,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509847\536872390,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user27)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758174597218&to=1758175221258,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user03)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758173947817&to=1758174573027
TR-20509848,2025-09-17_STEX,ComputerOnly_Tests,TC-11693,    0.16.621_AzureDeployment_az,[TC-11693]  Validate IntelliCENTER communication features are enabled,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872389.txt,POD 19 - Pangolin,,IntelliCENTER,[Go Online],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509848\536869972,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509848\536872389,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user12)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758181466561&to=1758181660376,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user39)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758161479128&to=1758161665232
TR-20509849,2025-09-17_STEX,ComputerOnly_Tests,TC-11711,    0.16.621_AzureDeployment_az,"[TC-11711] - Expand and collapse Usage, Style and Data Type fields with keyboard shortcuts",https://sncstexregression1.az.ra.rockwell.com/stdouts/536872376.txt,POD 14 - Chimera,,Tag Editor,[Tag Editor],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509849\536869963,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509849\536872376,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user31)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758158618308&to=1758158859539,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user40)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758180306109&to=1758180546710
TR-20509850,2025-09-17_STEX,ComputerOnly_Tests,TC-11719,    0.16.621_AzureDeployment_az,[TC-11719] - Validate modal message when we try to Convert in a project without added controllers,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872373.txt,POD 17 - Owlbear,,Export to Logix Designer,"[Project Management -> Export, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509850\536869962,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509850\536872373,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user18)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758169881328&to=1758170025149,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user50)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758169670568&to=1758169815963
TR-20509851,2025-09-17_STEX,ComputerOnly_Tests,TC-11740,    0.16.621_AzureDeployment_az,[TC-11740] - Check modal when editing a controller parameter connection ,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872377.txt,POD 13 - Quokka,,Tag Editor,"[Tag Editor, DIB]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509851\536869964,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509851\536872377,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user08)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758180038442&to=1758180571125,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user29)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758175191449&to=1758175701784
TR-20509852,2025-09-17_STEX,ComputerOnly_Tests,TC-11771,    0.16.621_AzureDeployment_az,[TC-11771] - Check errors when updating a tag in a SO,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872378.txt,POD 13 - Quokka,,Tag Editor,,2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509852\536869966,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509852\536872378,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user25)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758174869777&to=1758175580608,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user15)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758174482543&to=1758175233718
TR-20509854,2025-09-17_STEX,ComputerOnly_Tests,TC-11772,    0.16.621_AzureDeployment_az,[TC-11772] - Check errors when updating a tag in a controller,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872379.txt,POD 13 - Quokka,,Tag Editor,,2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509854\536869965,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509854\536872379,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user60)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758149726645&to=1758150320632,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user51)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758166085855&to=1758166658021
TR-20509855,2025-09-17_STEX,ComputerOnly_Tests,TC-11777,    0.16.621_AzureDeployment_az,[TC-11777] - Check errors when updating a tag in an AOI,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872366.txt,POD 13 - Quokka,,Ladder Diagram,,2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20509855\536869956,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20509855\536872366,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user07)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758168675646&to=1758169076354,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user57)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758170478115&to=1758170864819
